CustomerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ChargesTotal,ChargesMonthly,DailyCharges
8823-RLPWL,No,Female,0,1,0,72,1,1,Two year,1,Credit card (automatic),Fiber optic,1,1,1,0,1,1,8065.65,110.65,3.6883333333333335
8824-RWFXJ,Yes,Male,0,1,1,3,1,0,Month-to-month,1,Mailed check,DSL,0,1,1,0,0,0,168.15,56.15,1.8716666666666666
8835-VSDSE,Yes,Female,0,1,0,2,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,141.45,70.7,2.356666666666667
8837-VVWLQ,Yes,Female,0,0,0,8,1,0,Month-to-month,0,Electronic check,Fiber optic,1,0,0,0,1,0,668.4,84.95,2.8316666666666666
8838-GPHZP,No,Female,0,0,0,63,1,0,Two year,1,Mailed check,No,0,0,0,0,0,0,1298.7,20.6,0.6866666666666668
8840-DQLGN,Yes,Female,1,1,0,35,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,1,1,0,1,1,0,3653.35,100.5,3.35
8844-TONUD,Yes,Male,0,1,1,13,1,0,Month-to-month,1,Mailed check,Fiber optic,0,0,1,0,1,1,1162.85,96.65,3.2216666666666667
8845-LWKGE,No,Female,0,1,1,30,1,0,One year,1,Electronic check,DSL,0,0,1,1,1,0,1985.15,64.5,2.15
8847-GEOOQ,No,Male,0,1,0,60,0,0,Month-to-month,1,Bank transfer (automatic),DSL,0,1,1,1,1,1,3582.4,60.2,2.006666666666667
8849-AYPTR,No,Male,0,1,0,33,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,0,0,1,1,2964.05,91.25,3.0416666666666665
8849-GYOKR,Yes,Female,0,1,0,54,1,1,One year,0,Bank transfer (automatic),Fiber optic,1,1,0,0,1,1,5763.3,106.55,3.5516666666666667
8849-PRIQJ,No,Female,0,1,1,67,1,1,One year,1,Electronic check,Fiber optic,1,0,1,1,1,1,7281.6,109.4,3.646666666666667
8851-RAGOV,No,Female,0,1,0,25,1,0,Month-to-month,1,Mailed check,DSL,1,1,0,1,0,1,1837.7,71.05,2.368333333333333
8853-TZDGH,No,Female,0,0,0,72,1,1,Two year,1,Bank transfer (automatic),Fiber optic,0,1,1,1,1,1,8012.75,111.6,3.7199999999999998
8854-CCVSQ,Yes,Male,0,0,0,18,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,0,0,0,0,1451.9,80.65,2.6883333333333335
8857-CUPFQ,No,Male,0,1,0,63,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,1237.65,19.25,0.6416666666666667
8859-AXJZP,No,Male,0,1,1,39,1,1,Two year,1,Mailed check,No,0,0,0,0,0,0,903.8,23.8,0.7933333333333333
8859-DZTGQ,No,Male,0,0,0,33,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,689.75,20.35,0.6783333333333333
8859-YSTWS,No,Male,0,0,0,48,1,0,One year,0,Bank transfer (automatic),No,0,0,0,0,0,0,1004.5,19.95,0.6649999999999999
8861-HGGKB,Yes,Female,0,0,0,10,1,1,Month-to-month,0,Electronic check,Fiber optic,0,0,0,0,0,1,830.85,86.45,2.881666666666667
8865-TNMNX,No,Male,0,1,1,10,1,0,One year,0,Mailed check,DSL,0,1,0,0,0,0,475.7,49.55,1.6516666666666666
8868-GAGIO,No,Male,0,1,0,45,1,1,Month-to-month,1,Mailed check,Fiber optic,1,0,1,0,0,0,3713.95,84.55,2.8183333333333334
8868-WOZGU,Yes,Male,0,0,0,28,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,1,0,1,1,2979.5,105.7,3.5233333333333334
8869-LIHMK,No,Female,0,0,0,64,1,1,Two year,1,Bank transfer (automatic),Fiber optic,1,1,1,1,1,1,7334.05,115.1,3.8366666666666664
8869-TORSS,Yes,Female,0,0,0,48,1,0,One year,1,Credit card (automatic),DSL,1,0,1,1,0,0,2896.4,60.35,2.0116666666666667
8871-JLMHM,No,Female,0,1,0,68,1,1,Two year,0,Credit card (automatic),Fiber optic,0,1,1,1,0,0,6297.65,90.2,3.006666666666667
8873-GLDMH,No,Female,0,0,0,6,1,1,Month-to-month,1,Mailed check,Fiber optic,0,0,0,0,0,0,401.3,73.85,2.4616666666666664
8873-TMKGR,No,Male,0,0,0,29,1,0,One year,0,Mailed check,No,0,0,0,0,0,0,529.5,19.1,0.6366666666666667
8874-EJNSR,No,Male,0,1,1,39,1,1,Two year,0,Mailed check,No,0,0,0,0,0,0,987.95,25.2,0.84
8875-AKBYH,No,Male,1,0,0,20,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,0,1745.2,84.35,2.8116666666666665
8878-HMWBV,Yes,Male,0,0,0,3,1,0,Month-to-month,1,Electronic check,DSL,0,0,1,0,0,0,169.05,49.15,1.6383333333333332
8878-RYUKI,No,Female,0,0,0,52,1,0,Month-to-month,1,Electronic check,DSL,0,0,1,0,0,1,3043.7,59.45,1.9816666666666667
8879-XUAHX,No,Male,0,1,0,71,1,1,Two year,1,Electronic check,Fiber optic,1,1,1,1,1,1,8564.75,116.25,3.875
8879-ZKJOF,No,Female,0,0,0,41,1,0,One year,1,Bank transfer (automatic),DSL,1,0,1,1,1,1,3320.75,79.85,2.6616666666666666
8882-TLVRW,No,Male,0,1,1,69,0,0,Two year,0,Mailed check,DSL,1,0,1,1,0,0,2779.5,39.1,1.3033333333333335
8883-ANODQ,No,Female,0,1,1,68,1,1,Two year,1,Credit card (automatic),Fiber optic,0,1,1,0,0,0,5746.75,84.4,2.8133333333333335
8883-GRDWQ,No,Male,1,0,0,20,1,0,One year,0,Mailed check,DSL,1,0,0,1,0,0,1055.9,54.0,1.8
8884-ADFVN,Yes,Male,1,1,0,7,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,1,0,1,1,700.85,101.95,3.3983333333333334
8884-FEEWR,No,Male,0,0,0,35,1,0,One year,0,Bank transfer (automatic),No,0,0,0,0,0,0,754.0,20.6,0.6866666666666668
8884-MRNSU,No,Male,0,1,1,17,1,0,One year,0,Bank transfer (automatic),No,0,0,0,0,0,0,329.75,19.9,0.6633333333333333
8885-QSQBX,No,Female,0,0,0,1,1,0,Month-to-month,0,Bank transfer (automatic),DSL,1,0,0,0,0,0,49.55,49.55,1.6516666666666666
8887-IPQNC,No,Female,0,1,0,7,1,0,Month-to-month,1,Mailed check,DSL,0,0,0,0,0,0,313.45,44.25,1.475
8894-JVDCV,No,Female,0,0,0,62,1,1,One year,1,Credit card (automatic),Fiber optic,1,1,1,1,1,1,7133.45,115.05,3.835
8896-BQTTI,No,Male,0,0,0,1,1,1,Month-to-month,1,Mailed check,No,0,0,0,0,0,0,25.0,25.0,0.8333333333333334
8896-RAZCR,No,Female,0,0,1,44,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,868.1,19.9,0.6633333333333333
8898-KASCD,No,Male,0,0,0,39,0,0,One year,0,Mailed check,DSL,0,0,1,1,0,0,1309.15,35.55,1.1849999999999998
8901-HJXTF,Yes,Female,0,1,1,12,0,0,Month-to-month,0,Mailed check,DSL,0,1,0,0,0,0,309.1,29.2,0.9733333333333333
8901-UPRHR,No,Female,0,1,1,72,1,1,Two year,1,Bank transfer (automatic),Fiber optic,0,1,1,1,1,1,7711.45,109.2,3.64
8902-ZEOVF,No,Male,0,1,1,47,1,0,One year,0,Mailed check,No,0,0,0,0,0,0,951.55,20.05,0.6683333333333333
8903-WMRNW,No,Female,0,1,0,15,1,0,Month-to-month,0,Electronic check,Fiber optic,1,0,1,0,1,1,1669.4,101.75,3.3916666666666666
8903-XEBGX,No,Male,0,0,1,2,1,0,Month-to-month,1,Electronic check,DSL,0,0,0,0,0,1,108.65,55.3,1.8433333333333333
8904-OPDCK,No,Male,1,1,0,54,0,0,Month-to-month,1,Bank transfer (automatic),DSL,0,0,0,0,0,0,1364.75,24.95,0.8316666666666667
8905-IAZPF,No,Female,0,1,0,69,1,0,One year,1,Credit card (automatic),Fiber optic,0,1,0,0,1,1,6744.2,95.65,3.1883333333333335
8908-NMQTX,No,Male,0,0,0,72,0,0,Two year,1,Bank transfer (automatic),DSL,1,1,1,1,1,1,4566.5,65.6,2.1866666666666665
8908-SLFCJ,No,Female,0,0,0,21,1,0,Two year,1,Credit card (automatic),No,0,0,0,0,0,0,435.25,20.85,0.6950000000000001
8909-BOLNL,No,Male,0,0,0,3,1,0,One year,0,Mailed check,No,0,0,0,0,0,0,52.05,21.2,0.7066666666666667
8910-ICHIU,No,Female,0,0,0,46,1,0,One year,1,Credit card (automatic),Fiber optic,1,1,1,0,1,0,4664.2,95.65,3.1883333333333335
8910-LEDAG,No,Male,1,1,0,34,1,0,Month-to-month,0,Credit card (automatic),Fiber optic,0,0,0,0,0,0,2427.35,71.55,2.385
8914-RBTSB,Yes,Male,0,1,0,31,1,1,Month-to-month,0,Electronic check,Fiber optic,0,1,1,0,1,0,3019.5,93.8,3.1266666666666665
8915-NNTRC,No,Male,0,1,1,72,1,1,Two year,1,Credit card (automatic),Fiber optic,1,1,0,1,1,1,7919.8,107.7,3.5900000000000003
8917-FAEMR,No,Female,0,0,0,37,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,784.25,19.85,0.6616666666666667
8917-SZTTJ,No,Male,0,1,1,60,1,0,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,1161.75,19.65,0.6549999999999999
8919-FYFQZ,Yes,Male,1,1,0,44,0,0,Month-to-month,1,Electronic check,DSL,0,1,0,0,0,0,1359.7,30.35,1.0116666666666667
8920-NAVAY,No,Male,1,0,0,62,1,1,One year,1,Bank transfer (automatic),Fiber optic,0,1,1,1,1,1,7053.35,110.75,3.691666666666667
8920-VTVET,N/A,Female,0,0,0,68,1,0,Two year,0,Bank transfer (automatic),No,0,0,0,0,0,0,1386.9,20.05,0.6683333333333333
8922-LIEGH,Yes,Female,1,0,0,25,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,0,0,0,1,2187.55,89.7,2.99
8922-NPKBJ,No,Male,0,1,1,42,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,867.3,19.35,0.645
8929-KSWIH,No,Male,0,0,0,25,1,0,Two year,0,Bank transfer (automatic),Fiber optic,0,0,1,1,1,1,2513.5,99.3,3.31
8930-XOTDP,No,Female,0,1,1,18,1,0,Month-to-month,0,Mailed check,DSL,0,0,0,0,1,0,1082.8,55.95,1.865
8931-GJJIQ,Yes,Female,0,0,0,9,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,1,803.3,83.3,2.7766666666666664
8932-CZHRQ,No,Male,0,0,0,68,1,1,One year,0,Credit card (automatic),DSL,1,1,1,0,0,1,5233.25,76.75,2.558333333333333
8933-FSHGW,N/A,Female,1,1,0,25,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,1813.1,69.3,2.31
8937-FVBIE,N/A,Male,0,1,0,67,1,0,One year,1,Credit card (automatic),Fiber optic,1,1,0,0,0,1,6056.15,90.6,3.02
8937-RDTHP,Yes,Male,0,0,0,1,1,0,Month-to-month,1,Mailed check,Fiber optic,1,0,0,0,0,1,84.6,84.6,2.82
8938-UMKPI,Yes,Female,0,0,0,47,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,1,0,1,1,5127.95,106.4,3.546666666666667
8939-ORHIW,N/A,Male,0,1,1,34,0,0,Month-to-month,1,Electronic check,DSL,0,0,1,1,1,0,1442.6,44.85,1.495
8942-DBMHZ,No,Male,0,0,0,12,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,255.35,20.45,0.6816666666666666
8943-URTMR,Yes,Female,0,0,0,2,1,0,Month-to-month,1,Mailed check,Fiber optic,0,0,0,0,1,0,152.7,79.65,2.6550000000000002
8944-AILEF,No,Male,0,1,0,15,1,0,Month-to-month,1,Credit card (automatic),No,0,0,0,0,0,0,340.85,19.45,0.6483333333333333
8945-GRKHX,Yes,Female,0,0,1,1,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,0,0,0,1,78.65,78.65,2.621666666666667
8945-MUQUF,Yes,Male,0,0,0,51,1,1,One year,1,Electronic check,Fiber optic,1,1,0,0,1,0,4837.6,94.8,3.1599999999999997
8946-BFWSG,No,Male,0,1,1,63,1,1,Two year,0,Mailed check,No,0,0,0,0,0,0,1573.05,25.25,0.8416666666666667
8947-YRTDV,No,Male,0,1,1,32,1,0,One year,0,Mailed check,Fiber optic,1,1,1,0,0,1,3131.55,94.8,3.1599999999999997
8949-JTMAY,Yes,Female,0,0,0,29,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,0,0,1,0,1,1,2933.2,98.6,3.2866666666666666
8950-MTZNV,No,Male,0,0,0,1,1,0,Month-to-month,1,Mailed check,DSL,0,0,0,0,0,0,44.95,44.95,1.4983333333333335
8952-WCVCD,No,Female,0,1,0,41,1,0,One year,1,Bank transfer (automatic),Fiber optic,1,1,1,0,1,1,4162.05,104.45,3.481666666666667
8954-HKVWG,N/A,Female,0,1,0,2,1,0,Month-to-month,1,Credit card (automatic),DSL,0,0,0,0,0,0,80.55,44.6,1.4866666666666668
8957-THMOA,No,Female,0,0,1,50,1,0,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,970.85,20.15,0.6716666666666666
8958-JPTRR,No,Female,0,1,0,56,1,1,One year,0,Electronic check,No,0,0,0,0,0,0,1261.7,24.3,0.81
8961-QDZZJ,No,Female,0,1,1,57,1,0,One year,1,Electronic check,Fiber optic,0,1,0,0,1,1,5535.8,95.0,3.1666666666666665
8963-JLGJT,No,Male,0,0,1,3,1,0,Month-to-month,0,Mailed check,DSL,1,0,1,0,0,0,157.55,55.9,1.8633333333333333
8963-MQVYN,No,Female,0,0,1,22,1,0,Month-to-month,1,Electronic check,No,0,0,0,0,0,0,469.85,20.55,0.685
8966-KZXXA,No,Male,0,1,1,36,1,1,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,930.95,25.1,0.8366666666666667
8966-OIQHG,No,Female,0,1,1,22,1,0,One year,0,Bank transfer (automatic),No,0,0,0,0,0,0,452.35,20.75,0.6916666666666667
8966-SNIZF,No,Female,0,1,0,70,1,0,Two year,0,Bank transfer (automatic),No,0,0,0,0,0,0,1303.5,19.45,0.6483333333333333
8967-SZQAS,No,Female,0,0,0,14,1,0,Month-to-month,0,Electronic check,DSL,0,1,0,0,0,0,765.45,50.45,1.6816666666666669
8969-PRHFK,No,Male,0,0,0,18,1,0,One year,0,Mailed check,No,0,0,0,0,0,0,411.25,19.65,0.6549999999999999
8970-ANWXO,No,Female,0,0,0,23,1,1,One year,1,Mailed check,DSL,0,0,0,1,1,1,1756.6,73.75,2.4583333333333335
8972-HJWNV,Yes,Female,1,1,0,7,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,1,646.85,84.55,2.8183333333333334
8974-OVACP,No,Female,0,0,0,1,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,20.15,20.15,0.6716666666666666
8975-SKGRX,No,Male,0,1,0,71,1,1,Two year,1,Bank transfer (automatic),Fiber optic,1,1,1,1,1,1,8310.55,116.1,3.8699999999999997
8976-OQHGT,Yes,Female,0,1,1,4,1,0,Month-to-month,0,Mailed check,DSL,0,1,0,1,0,0,235.1,56.5,1.8833333333333333
8977-NIXDF,N/A,Male,0,1,1,9,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,197.4,19.6,0.6533333333333334
8979-CAMGB,No,Male,1,0,0,64,1,1,One year,0,Electronic check,Fiber optic,0,0,1,1,1,1,6688.1,102.1,3.4033333333333333
8980-WQFWL,No,Female,0,0,0,35,1,0,Month-to-month,1,Electronic check,DSL,0,0,1,0,0,1,2096.1,62.1,2.07
8981-FJGLA,No,Male,0,0,1,11,1,1,Month-to-month,1,Mailed check,Fiber optic,0,0,1,0,0,0,851.8,78.0,2.6
8982-NHAVY,No,Male,0,0,0,27,1,1,One year,1,Bank transfer (automatic),Fiber optic,0,0,1,0,1,1,2673.45,100.5,3.35
8984-EYLLL,No,Male,0,1,0,64,1,1,Two year,1,Electronic check,Fiber optic,0,1,0,1,1,1,6823.4,105.25,3.5083333333333333
8984-HPEMB,No,Female,0,0,0,71,1,1,Two year,1,Electronic check,Fiber optic,1,1,1,1,1,1,8477.6,118.65,3.955
8985-OOPOS,No,Female,0,0,0,1,1,0,One year,0,Credit card (automatic),DSL,0,0,1,1,1,1,74.1,74.1,2.4699999999999998
8988-ECPJR,Yes,Female,1,1,1,34,1,1,Month-to-month,1,Mailed check,Fiber optic,0,1,0,0,0,0,2718.3,79.6,2.6533333333333333
8990-YOZLV,No,Female,0,0,0,69,1,1,Two year,1,Mailed check,DSL,1,1,0,1,0,0,4577.9,66.9,2.23
8990-ZXLSU,No,Female,0,0,0,9,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,0,0,0,0,651.5,69.05,2.3016666666666667
8992-CEUEN,No,Female,0,0,0,1,1,0,Month-to-month,0,Electronic check,No,0,0,0,0,0,0,18.85,18.85,0.6283333333333334
8992-JQYUN,Yes,Male,0,1,0,1,0,0,Month-to-month,1,Electronic check,DSL,0,0,1,0,1,1,50.35,50.35,1.6783333333333335
8992-OBVDG,No,Male,0,0,0,21,1,0,Month-to-month,0,Mailed check,DSL,0,0,1,0,0,1,1393.6,61.65,2.055
8992-VONJD,No,Female,0,0,1,13,1,0,Month-to-month,1,Electronic check,DSL,1,1,0,0,0,0,764.55,56.0,1.8666666666666667
8993-IZEUX,No,Male,0,0,0,7,1,0,Month-to-month,0,Bank transfer (automatic),Fiber optic,0,0,0,0,0,0,488.65,69.15,2.305
8993-PHFWD,Yes,Female,0,0,0,3,0,0,Month-to-month,0,Electronic check,DSL,0,0,0,0,0,0,58.9,25.25,0.8416666666666667
8996-ZROXE,No,Male,1,0,0,57,1,0,One year,1,Electronic check,DSL,0,0,1,1,0,0,3035.8,53.5,1.7833333333333334
8999-BOHSE,Yes,Female,1,0,0,11,1,0,Month-to-month,0,Bank transfer (automatic),Fiber optic,0,0,0,0,1,1,1047.7,89.7,2.99
8999-EXMNO,No,Female,0,1,1,19,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,387.7,20.15,0.6716666666666666
8999-XXGNS,No,Female,1,1,0,72,1,1,One year,1,Credit card (automatic),Fiber optic,0,1,1,0,1,1,7629.85,105.75,3.525
8999-YPYBV,No,Male,0,1,1,45,1,0,Two year,1,Mailed check,DSL,1,1,1,1,1,1,3858.05,84.35,2.8116666666666665
9000-PLFUZ,No,Female,1,1,0,60,0,0,Two year,1,Credit card (automatic),DSL,0,1,0,0,1,1,2907.55,49.45,1.6483333333333334
9003-CPATH,No,Male,0,0,0,42,1,1,Month-to-month,0,Electronic check,Fiber optic,0,0,1,0,0,0,3313.4,79.9,2.6633333333333336
9013-AQORL,No,Female,0,0,1,48,0,0,Month-to-month,0,Credit card (automatic),DSL,0,1,1,0,0,1,2108.35,45.55,1.5183333333333333
9018-PCIOK,No,Female,0,0,0,55,1,0,Two year,1,Mailed check,DSL,0,1,1,0,0,1,3617.1,64.75,2.158333333333333
9019-QVLZD,Yes,Female,0,0,0,1,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,0,0,1,0,79.55,79.55,2.6516666666666664
9025-AOMKI,Yes,Female,0,0,0,6,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,0,0,0,1,1,536.4,93.55,3.118333333333333
9025-ZRPVR,Yes,Male,0,0,0,9,1,0,Month-to-month,1,Mailed check,No,0,0,0,0,0,0,185.6,18.95,0.6316666666666666
9026-LHEVG,No,Female,0,0,0,9,0,0,Month-to-month,0,Electronic check,DSL,0,1,0,0,0,1,359.4,40.75,1.3583333333333334
9026-RNUJS,Yes,Male,1,0,0,5,1,0,Month-to-month,0,Electronic check,DSL,0,0,1,0,0,0,237.25,50.35,1.6783333333333335
9027-TMATR,No,Female,0,1,0,43,1,0,Two year,1,Electronic check,DSL,1,0,1,1,1,1,3460.3,78.8,2.6266666666666665
9027-YFHQJ,No,Male,0,0,0,7,1,1,Month-to-month,1,Bank transfer (automatic),No,0,0,0,0,0,0,152.95,25.05,0.8350000000000001
9028-LIHRP,No,Male,0,1,1,71,1,0,Two year,0,Credit card (automatic),Fiber optic,1,1,1,1,1,0,7209.0,100.2,3.3400000000000003
9029-FEGVJ,No,Female,1,1,0,32,1,1,Month-to-month,0,Mailed check,Fiber optic,0,0,1,0,0,0,2570.0,79.3,2.643333333333333
9030-QGZNL,No,Female,0,0,0,8,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,161.65,20.85,0.6950000000000001
9031-ZVQPT,No,Male,0,1,0,72,1,1,Two year,1,Electronic check,Fiber optic,0,1,1,1,1,1,7840.6,108.2,3.606666666666667
9033-EOXWV,Yes,Female,0,0,0,12,1,1,One year,0,Mailed check,DSL,0,0,0,1,1,1,872.65,74.05,2.4683333333333333
9036-CSKBW,No,Female,0,0,0,51,1,1,One year,0,Bank transfer (automatic),Fiber optic,1,1,1,0,1,1,5680.9,107.45,3.5816666666666666
9039-RBEEE,Yes,Male,0,0,0,39,0,0,Month-to-month,1,Credit card (automatic),DSL,1,1,0,1,1,0,1880.85,48.95,1.6316666666666668
9039-ZVJDC,No,Male,0,0,0,3,1,0,Month-to-month,1,Mailed check,No,0,0,0,0,0,0,53.05,19.1,0.6366666666666667
9040-KZVWO,No,Male,0,0,0,26,1,0,One year,0,Bank transfer (automatic),Fiber optic,0,1,0,0,0,0,2018.1,75.5,2.5166666666666666
9046-DQMTP,No,Male,0,0,0,35,1,0,Month-to-month,0,Bank transfer (automatic),No,0,0,0,0,0,0,739.9,20.75,0.6916666666666667
9046-JBFWA,No,Male,0,0,1,27,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,537.35,19.15,0.6383333333333333
9048-JVYVF,Yes,Male,0,0,0,3,1,0,Month-to-month,1,Electronic check,DSL,0,0,0,1,1,1,191.35,69.35,2.3116666666666665
9050-IKDZA,No,Female,1,0,0,2,1,0,Month-to-month,0,Mailed check,Fiber optic,0,0,0,0,1,0,162.55,81.5,2.716666666666667
9050-QLROH,Yes,Male,0,0,0,18,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,0,0,1,0,0,1,1597.25,90.7,3.0233333333333334
9052-DHNKM,No,Male,0,0,0,26,1,1,One year,0,Electronic check,DSL,1,1,0,0,0,0,1581.95,61.55,2.0516666666666667
9052-VKDUW,No,Female,1,1,0,65,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,1,1,1,0,1,1,7227.45,109.4,3.646666666666667
9053-EJUNL,No,Male,0,0,0,41,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,0,0,1,0,3645.75,89.2,2.9733333333333336
9053-JZFKV,Yes,Male,0,0,0,67,1,1,Two year,0,Credit card (automatic),Fiber optic,1,1,1,1,1,1,7752.3,116.2,3.8733333333333335
9054-FOWNV,No,Male,0,1,1,22,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,1,0,1,0,1885.15,88.75,2.9583333333333335
9055-MOJJJ,No,Female,0,1,1,64,1,0,One year,0,Mailed check,DSL,1,0,0,1,1,0,4068.0,65.8,2.1933333333333334
9057-MSWCO,Yes,Male,1,1,0,27,0,0,Month-to-month,0,Credit card (automatic),DSL,1,0,0,0,0,0,805.1,30.75,1.025
9057-SIHCH,Yes,Female,0,0,0,3,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,1,291.9,96.6,3.2199999999999998
9058-CBREO,Yes,Female,1,0,0,1,1,1,Month-to-month,0,Mailed check,DSL,0,0,0,0,0,0,50.55,50.55,1.6849999999999998
9058-HRZSV,No,Female,1,1,0,65,1,0,Month-to-month,0,Electronic check,Fiber optic,1,1,1,0,0,1,6126.15,94.4,3.146666666666667
9058-MJLZC,No,Female,0,0,0,24,1,0,Month-to-month,1,Electronic check,Fiber optic,1,0,0,0,1,1,2283.15,94.6,3.1533333333333333
9060-HJJRW,No,Female,0,0,0,51,0,0,One year,1,Credit card (automatic),DSL,0,1,1,0,1,1,2928.5,56.4,1.88
9061-TIHDA,Yes,Male,1,1,0,13,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,1,1233.65,95.25,3.175
9063-ZGTUY,Yes,Female,0,1,1,61,1,0,Month-to-month,1,Mailed check,No,0,0,0,0,0,0,1182.55,19.4,0.6466666666666666
9065-ZCPQX,No,Male,0,1,0,72,1,1,Two year,0,Bank transfer (automatic),DSL,1,1,1,1,0,1,5763.15,78.85,2.628333333333333
9066-QRSDU,No,Female,0,1,0,69,1,1,One year,1,Electronic check,No,0,0,0,0,0,0,1763.55,26.3,0.8766666666666667
9067-SQTNS,No,Male,0,1,1,44,1,0,One year,0,Bank transfer (automatic),No,0,0,0,0,0,0,926.0,20.6,0.6866666666666668
9067-YGSCA,No,Female,0,0,0,70,1,1,One year,0,Credit card (automatic),No,0,0,0,0,0,0,1856.4,26.05,0.8683333333333334
9068-FHQHD,No,Female,0,1,1,40,1,0,Two year,0,Bank transfer (automatic),No,0,0,0,0,0,0,777.35,20.15,0.6716666666666666
9068-VPWQQ,No,Male,0,1,0,61,1,1,Two year,0,Credit card (automatic),DSL,1,0,1,1,0,1,4729.3,75.35,2.5116666666666663
9069-LGEUL,No,Male,0,1,0,23,1,0,Month-to-month,1,Bank transfer (automatic),DSL,1,0,0,0,0,1,1406.0,59.95,1.9983333333333335
9070-BCKQP,No,Female,0,1,0,72,1,1,Two year,1,Credit card (automatic),Fiber optic,1,0,1,1,1,1,7881.2,110.15,3.671666666666667
9073-ZZIAY,No,Male,0,1,1,62,1,0,Two year,0,Electronic check,DSL,1,1,1,1,1,1,5215.25,86.1,2.8699999999999997
9074-KGVOX,No,Male,0,1,1,50,0,0,Month-to-month,1,Credit card (automatic),DSL,1,0,0,0,1,0,2021.35,39.45,1.3150000000000002
9076-AXYIK,No,Male,1,1,0,64,1,1,Two year,0,Electronic check,Fiber optic,0,0,1,1,1,1,6538.45,102.1,3.4033333333333333
9078-GDRPJ,N/A,Female,0,1,1,63,1,1,Month-to-month,1,Electronic check,Fiber optic,1,1,1,0,1,0,6215.35,100.55,3.3516666666666666
9079-LWTFD,No,Male,0,0,0,47,1,1,Month-to-month,0,Mailed check,Fiber optic,1,1,0,1,1,0,4669.2,100.75,3.3583333333333334
9079-YEXQJ,Yes,Female,0,0,0,54,1,1,Month-to-month,0,Electronic check,Fiber optic,0,1,1,1,1,1,6014.85,111.1,3.703333333333333
9081-WWXKP,No,Female,0,1,1,47,1,0,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,873.4,20.25,0.675
9084-OAYKL,No,Male,0,0,0,58,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,1212.25,20.8,0.6933333333333334
9086-YJYXS,No,Male,0,1,1,34,1,1,One year,0,Bank transfer (automatic),DSL,0,0,1,0,1,1,2753.8,77.2,2.5733333333333333
9087-EYCPR,No,Female,0,0,0,60,1,1,Two year,0,Mailed check,No,0,0,0,0,0,0,1505.05,25.0,0.8333333333333334
9089-UOWJG,No,Female,0,1,1,12,1,0,Month-to-month,1,Credit card (automatic),DSL,0,0,1,0,1,0,740.55,58.35,1.945
9090-SGQXL,Yes,Male,1,1,0,68,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,1,0,1,1,7299.65,105.3,3.51
9091-WTUUY,No,Male,0,1,1,64,1,0,Two year,0,Mailed check,DSL,1,0,1,1,1,0,4447.75,69.25,2.308333333333333
9092-GDZKO,No,Male,0,0,0,22,1,1,Month-to-month,1,Credit card (automatic),No,0,0,0,0,0,0,493.4,24.85,0.8283333333333334
